"fsa","userid","fsid","m_date","config_browser","config_browser_name","config_browser_version","config_color_depth","config_device","config_java","config_resolution","config_viewport_size","idsite","location_browser_en","location_browser_lan","location_city_name","location_country_code","location_country_name","location_ipv4","location_ipv6","location_path","referal_xxx"
"1197758143",-1,"18098674.15","1,514,361,853",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,361,942",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,361,964",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,361,969",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,361,971",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,016",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,017",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,031",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,032",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,048",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,049",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,079",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,108",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,109",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,115",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,163",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,164",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,174",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,175",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,180",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,181",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,189",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,202",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,230",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,231",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,316",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,319",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,342",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,347",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,420",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,428",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,450",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,469",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,520",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,521",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,526",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,550",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,551",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,556",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,609",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,611",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,650",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,681",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,798",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,800",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,867",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,362,970",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,006",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,008",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,049",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,050",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,106",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,116",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,168",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,170",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,403",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,404",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,431",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,545",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,547",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,556",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,690",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,691",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,710",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,763",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,778",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,787",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,794",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,900",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,910",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,363,962",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,094",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,096",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,155",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,161",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,163",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,165",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,166",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,170",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,173",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,176",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,179",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,199",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,209",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,234",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,253",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,261",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,270",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,279",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,291",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,315",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,364",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,370",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,374",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,507",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,515",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,630",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,661",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,662",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,663",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,696",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,697",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,704",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,364,705",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,365,655",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,365,671",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,365,717",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,365,747",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,365,758",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,365,774",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,365,903",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,365,914",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,365,920",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,365,937",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,365,943",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,365,947",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,365,950",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,365,954",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,366,119",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,366,125",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,366,142",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,366,153",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,366,156",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,366,168",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,366,229",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,366,230",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,366,234",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,366,238",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,366,241",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,366,243",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,366,270",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,366,290",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,366,374",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,429,080",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,429,091",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,429,140",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,429,145",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,429,152",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,429,162",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,429,174",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
"1197758143",-1,"18098674.15","1,514,429,176",Chrome,,"1","24",Desktop,,"24-bit","24-bit",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.60",,"10.88.113.60",
