"fsa","userid","fsid","m_date","config_browser","config_browser_name","config_browser_version","config_color_depth","config_device","config_java","config_resolution","config_viewport_size","idsite","location_browser_en","location_browser_lan","location_city_name","location_country_code","location_country_name","location_ipv4","location_ipv6","location_os","location_path","referal_xxx"
"2132129733",-1,"1495875512","1,514,357,889",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,357,987",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,357,990",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,358,817",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,358,819",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,358,934",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,358,937",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,359,074",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,359,339",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,359,340",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,359,376",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,359,405",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,359,431",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,359,433",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,359,440",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,359,445",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,359,450",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,359,455",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,359,456",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,359,463",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,359,474",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,359,486",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,359,495",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,359,503",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,359,505",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,359,532",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,359,545",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2132129733",-1,"1495875512","1,514,359,551",Firefox,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2067581824",-1,"1326888963","1,513,078,381",Chrome,,,"24-bit",Android Tablet,"0.0","800x1280","800x1280",,UTF-8,en-us,Harbour Breton,CA,Canada,"10.88.113.111",,Win,http://10.88.113.60/movies/tt4204648,
"2067581824",-1,"1326888963","1,513,490,038",Chrome,,,"24-bit",Android Tablet,"0.0","800x1280","800x1280",,UTF-8,en-us,Harbour Breton,CA,Canada,"10.88.113.111",,Win,http://10.88.113.60/movies/tt4204648,
"2067581824",-1,"1326888963","1,514,512,578",Chrome,,,"24-bit",Android Tablet,"0.0","800x1280","800x1280",,UTF-8,en-us,Harbour Breton,CA,Canada,"10.88.113.111",,Win,http://10.88.113.60/movies/tt4204648,
"2067581824",-1,"1326888963","1,514,512,581",Chrome,,,"24-bit",Android Tablet,"0.0","800x1280","800x1280",,UTF-8,en-us,Harbour Breton,CA,Canada,"10.88.113.111",,Win,http://10.88.113.60/movies/tt4204648,
"1819826779",-1,"2084530968","1,512,904,234",Chrome,,,"24-bit",Desktop,"0.0","480x854","480x854",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt4204648,
"1819826779",-1,"2084530968","1,513,124,726",Chrome,,,"24-bit",Desktop,"0.0","480x854","480x854",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt4204648,
"1819826779",-1,"2084530968","1,514,512,884",Chrome,,,"24-bit",Desktop,"0.0","480x854","480x854",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt4204648,
"1819826779",-1,"2084530968","1,514,512,887",Chrome,,,"24-bit",Desktop,"0.0","480x854","480x854",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt4204648,
"2134432961",-1,"1094159989","1,512,130,149",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt6300100,
"2134432961",-1,"1094159989","1,512,269,488",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt2583852,
"2134432961",-1,"1094159989","1,512,298,722",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt1405797,
"2134432961",-1,"1094159989","1,512,375,671",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt5862130,
"2134432961",-1,"1094159989","1,512,428,702",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x974",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt4204648,
"2134432961",-1,"1094159989","1,512,499,432",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt1756474,
"2134432961",-1,"1094159989","1,512,611,092",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/,
"2134432961",-1,"1094159989","1,512,626,386",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x974",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0357365,
"2134432961",-1,"1094159989","1,512,702,820",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/,
"2134432961",-1,"1094159989","1,512,743,915",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt3392010,
"2134432961",-1,"1094159989","1,512,746,003",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/,
"2134432961",-1,"1094159989","1,512,756,269",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x974",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0111698,
"2134432961",-1,"1094159989","1,512,807,633",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x974",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt4204648,
"2134432961",-1,"1094159989","1,512,920,563",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x974",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0080236,
"2134432961",-1,"1094159989","1,512,937,457",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0083416,
"2134432961",-1,"1094159989","1,513,014,455",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0275821,
"2134432961",-1,"1094159989","1,513,166,639",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt3251278,
"2134432961",-1,"1094159989","1,513,176,426",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt5862130,
"2134432961",-1,"1094159989","1,513,203,798",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt6300100,
"2134432961",-1,"1094159989","1,513,212,179",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/,
"2134432961",-1,"1094159989","1,513,214,648",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/,
"2134432961",-1,"1094159989","1,513,252,415",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt1825425,
"2134432961",-1,"1094159989","1,513,280,764",Chrome,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2134432961",-1,"1094159989","1,513,325,975",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt5862130,
"2134432961",-1,"1094159989","1,513,389,375",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x974",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0040996,
"2134432961",-1,"1094159989","1,513,572,253",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0155384,
"2134432961",-1,"1094159989","1,513,585,408",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt3159860,
"2134432961",-1,"1094159989","1,513,588,257",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0218271,
"2134432961",-1,"1094159989","1,513,648,335",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt5678876,
"2134432961",-1,"1094159989","1,513,722,967",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/login,
"2134432961",-1,"1094159989","1,513,761,513",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0014982,
"2134432961",-1,"1094159989","1,513,773,949",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt5646500,
"2134432961",-1,"1094159989","1,513,818,917",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt6332762,
"2134432961",-1,"1094159989","1,513,839,958",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt7335016,
"2134432961",-1,"1094159989","1,513,999,218",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt3392010,
"2134432961",-1,"1094159989","1,514,024,989",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x974",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0157185,
"2134432961",-1,"1094159989","1,514,072,588",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x974",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt1220481,
"2134432961",-1,"1094159989","1,514,085,436",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x974",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/,
"2134432961",-1,"1094159989","1,514,138,660",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x974",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/,
"2134432961",-1,"1094159989","1,514,151,931",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0771623,
"2134432961",-1,"1094159989","1,514,216,161",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt3392010,
"2134432961",-1,"1094159989","1,514,235,011",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt4412686,
"2134432961",-1,"1094159989","1,514,247,872",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0499281,
"2134432961",-1,"1094159989","1,514,352,103",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt4396664,
"2134432961",-1,"1094159989","1,514,367,900",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0771623,
"2134432961",-1,"1094159989","1,514,428,974",Chrome,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2134432961",-1,"1094159989","1,514,428,977",Chrome,,"1.0","24-bit",Desktop,,"1350x1010","1350x1010",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,"10.88.113.111",
"2134432961",-1,"1094159989","1,514,508,832",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/,
"2134432961",-1,"1094159989","1,514,509,091",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/login,
"2134432961",-1,"1094159989","1,514,509,094",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/login,
"2134432961",-1,"1094159989","1,514,509,105",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/,
"2134432961",-1,"1094159989","1,514,509,434",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/,
"2134432961",-1,"1094159989","1,514,509,435",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/,
"2134432961",-1,"1094159989","1,514,509,468",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/,
"2134432961",-1,"1094159989","1,514,509,496",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/,
"2134432961",-1,"1094159989","1,514,509,499",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/,
"2134432961",-1,"1094159989","1,514,510,044",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0155384,
"2134432961",-1,"1094159989","1,514,510,124",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt2583852,
"2134432961",-1,"1094159989","1,514,510,140",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt7335016,
"2134432961",-1,"1094159989","1,514,510,158",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt3251278,
"2134432961",-1,"1094159989","1,514,510,251",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt1756474,
"2134432961",-1,"1094159989","1,514,510,261",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt3159860,
"2134432961",-1,"1094159989","1,514,510,269",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt5678876,
"2134432961",-1,"1094159989","1,514,510,270",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt4396664,
"2134432961",-1,"1094159989","1,514,510,276",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt1825425,
"2134432961",-1,"1094159989","1,514,510,300",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0275821,
"2134432961",-1,"1094159989","1,514,510,308",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt4412686,
"2134432961",-1,"1094159989","1,514,510,324",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt6332762,
"2134432961",-1,"1094159989","1,514,510,328",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0499281,
"2134432961",-1,"1094159989","1,514,510,341",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt5862130,
"2134432961",-1,"1094159989","1,514,510,356",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt3392010,
"2134432961",-1,"1094159989","1,514,510,624",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt6300100,
"2134432961",-1,"1094159989","1,514,510,635",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0771623,
"2134432961",-1,"1094159989","1,514,510,649",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt5862130,
"2134432961",-1,"1094159989","1,514,510,654",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0218271,
"2134432961",-1,"1094159989","1,514,510,815",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt5862130,
"2134432961",-1,"1094159989","1,514,510,824",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt3392010,
"2134432961",-1,"1094159989","1,514,510,830",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0014982,
"2134432961",-1,"1094159989","1,514,510,853",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt6300100,
"2134432961",-1,"1094159989","1,514,510,904",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0083416,
"2134432961",-1,"1094159989","1,514,510,912",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0771623,
"2134432961",-1,"1094159989","1,514,510,917",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt1405797,
"2134432961",-1,"1094159989","1,514,510,922",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt3392010,
"2134432961",-1,"1094159989","1,514,510,929",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","281x925",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt5646500,
"2134432961",-1,"1094159989","1,514,512,303",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x974",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/,
"2134432961",-1,"1094159989","1,514,512,305",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x974",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/,
"2134432961",-1,"1094159989","1,514,512,322",Chrome,,,"24-bit",Desktop,"0.0","1920x1080","1920x974",,UTF-8,en-us,Hanoi,VN,Vietnam,"10.88.113.111",,Win,http://10.88.113.60/movies/tt0157185,
